,doc_id,doc_text,KILL,ARREST,ANY_ACTION,FAIL,FORCE
990,1103,"This story is from March 22, 2002

gandhinagar: the raj bhawan received an official communication from the prime minister''s office (pmo) on wednesday to constitute an all-party committee under governor s s bhandari for rehabilitating tens of thousands of riot victims. however, sources here said that the governor is yet to initiate a formal move in this direction. ""the raj bhawan is yet to receive the guidelines as to who all will be part of the committee,"" raj bhavan sources were quoted as saying. ""the pmo''s communication has been placed before the governor, who will make a formal move soon."" meanwhile, chief minister narendra modi has assured the assembly that the all-party committee under the governor to take care of the problem of rehabilitating those rendered homeless during the recent riots will be formed ""soon"". reacting two days after prime minister a b vajpayee announced in parliament about his decision to tell the gujarat cm to form such a committee, modi said, ""it has always been our tradition to involve opposition parties in solving common issues."" modi was replying to congress legislature party leader naresh raval''s allegation that nothing was being done about forming the committee on rehabilitation despite the pm''s instruction to form it immediately. raval was speaking on the issue of rehabilitating riot-affected people during the debate on the impact of the communal flare-up on industries. modi told raval, ""you too will be part of the committee. you will know about it soon."" raval had alleged, ""the pm''s intervention shows that he has no faith in the government led by his own partymen here."" ""my statement completely upset modi,"" the leader of the opposition told tnn later. ""i am yet to get any intimation about the formation of the committee. the pm''s statement in parliament shows how little he regards modi. the government is yet to take steps to form the committee."" modi also took exception to another of raval''s allegation, that the cm was speaking just the half-truth while saying that the congress did not condemn the godhra massacre. ""we have done that a number of times over here in the assembly,"" raval said, to which modi said, ""this is not true. we all passed a resolution together condemning the godhra incident. i merely said, some people outside the assembly had sought to condemn the riots, but not the godhra incident. this shows their double standards.""",0,0,0,0,0
991,1107,"This story is from March 29, 2002

thiruvananthapuram: cpi on thursday demanded dismissal of the narendra modi government in gujarat and sought the resignation of union home minister l k advani for their role in the gujarat violence. a resolution, adopted by the 18th party congress of cpi, now in session here, expressed grave concern at the continuance of violence even after two weeks of the godhra incident. the claims by advani that the situation was brought under control within 72 hours was only to cover up what ""the vanguard, bajrang dal,"" was doing, it said. normally the party would not have demanded the dismissal of an elected government, but what had happened in gujarat was ""state-controlled communal mayhem,"" it said.",0,0,0,0,0
992,1114,"new delhi: promising ""fair"" assembly elections in jammu and kashmir and asking militant groups to participate in it to ""prove their popularity"", prime minister atal bihari vajpayee on monday announced he will soon visit the state to have ""wide-ranging"" consultations with various sections to work out poll strategy. ""i will go to jammu and kashmir along with the home and defence ministers to take stock of the situation there and have discussions to evolve a strategy,"" vajpayee said winding up the two-day discussions on motion of thanks to president''s address in rajya sabha which was adopted by voice vote after negation and withdrawal of amendments moved by opposition members. touching upon various issues like ayodhya, economy and india''s improving relations with china, vajpayee warned that the government would have to take ""unpopular"" decisions to check mounting fiscal deficit if the country has to move on high growth path of eight per cent as the present rate of 5.4 per cent is certainly not ""impressive."" referring to improving relations with china, vajpayee announced he would visit beijing which would be preceded by the visit of external affairs minister jaswant singh.

Facebook Twitter Linkedin Mail",0,0,0,0,0
993,1116,"This story is from March 25, 2002

ahmedabad: even as the american consulate has warned us citizens against venturing into communally sensitive gujarat, some european insurance companies have advised their clients not to visit the ""risk zone"" or else they will not be eligible for insurance claims. a senior representative of the un''s international food and development agency, who was to visit gujarat this week, received an e-mail message to this effect from the agency''s headquarters in italy. he has, in turn, informed the government that he has cancelled his proposed trip to the state capital, where he was to discuss the plan for the ongoing relief work in quake-affected kutch. this is for the first time that the message of the increased risk perception for foreigners in some of the major cities of gujarat has gone out loud and clear. as a result, visits to the state are either being cancelled or postponed. various government departments and ngos, engaged in rehabilitation in kutch and saurashtra, have received letters from international travel agents and insurance firms cancelling bookings in hotels for their clients. the tourism industry has been hit too. ""these days we are flooded with cancellations. there are no bookings either. even the state-owned non-resident gujarat bhavan is vacant as there are no foreign delegations or nris frequenting the posh accommodation,"" says a tourism department official. so is the case in some of the city''s prominent hotels. cama, taj residency, fortune landmark and holiday inn, which are normally bustling with foreign delegates and tourists, have registered a dip in tourist influx since the godhra attack. ""the absence of tourists and other business visitors from europe, america and other countries have dwindled since last month''s godhra carnage and it''s having a telling effect on our business,"" laments a hotelier. according to estimates, the loss in foreign exchange to the state is around $3 million since 25,000 tourists and business executives of multinationals, who were to visit gujarat, have cancelled their trip following the communal flare-up. a large number of nris, who had made huge investments in foreign collaborations, have also put their travel plans on hold.",0,0,0,0,0
994,1119,"This story is from March 23, 2002

ahmedabad: the serpentine queue said everything. five iron railing partitions to guide people in. the gathered crowd hardly gave the impression that a few parts of the city were reeling under curfew. thursday saw the soft launch of the burger giant mcdonald''s in ahmedabad, the 35th in the country. the launch was a low-key affair, owing to the recent riots. the opening of the restaurant was deferred by three weeks and the human chain idea cancelled. amit jatia, the managing director of hardcastle restaurants (with a stake of 50 per cent in the outlet of western region), says, ""though it''s a soft launch, we witnessed a tremendous response. more than 6,000 people visited the outlet on its ery first day. this is a very healthy sign."" speculations had been rife for the past one year that the burger king would be coming to town soon. so why the delay? ""it''s not actually a delay. it''s a policy of mcdonald''s that they never compromise on quality. we had been working on the intricacies involved, including a suitable location. all this took some time."" ahmedabad''s dietary restrictions led the fast food giant to create a separate kitchen, from cooks to utensils for their vegetarian and non-vegetarian customers. so which will be more popular? ""veg will definitely find more takers. we have this feeling that the outlet over here will almost be a replica of the one we have in mumbai. in mumbai owing to a sizeable population of gujaratis, around 70 per cent of the stuff sold is vegetarian."" gaurang shah, a foundry industry owner, was pleased to be there on the opening day. he says, ""the most exciting thing about this place today is that despite the city being tense, the ambience here is bustling with activity."" he found the outlet at parity with the those in delhi.",0,0,0,0,0
995,1169,"bangalore: in a veiled attack on the bjp members of the vajpayee government, the rss on friday took a dig at the ""hesitation and nervousness of ram bhakts sitting in the treasury benches"" on the ayodhya issue but said the, ""fast growing, countrywide hindu awakening"" and peaceful solution of the issue would command popular support. ""while we note the zeal of the sants and ram sevaks for the construction of the ram temple, the hesitation and nervousness of the ram bhaktas sitting on treasury benches is also visible"", rss general secretary mohanrao bhagwat told the rss annual meet here in an apparent reference to the bjp''s current compulsions on account of coalition politics. sharply criticising the opposition parties for trying to gain political mileage on the issue, he said, ""they are the ones who have gathered some electoral mileage after the recent elections and want to earn further political advantage by creating such hurdles"". ""while on the one hand, the number of those willing to build ram temple at ram janambhoomi has increased, on the other, are those who are bent upon creating hurdles in the way of the construction"", bhagwat said. noting that lakhs and lakhs of ram sevaks were waiting to go to ayodhya with ""fervour"", the rss leader said, ""anti-hindu communal and fundamentalist forces are intriguing to crush that fervour, through terrorist violence like the godhra incident"". bhagwat expressed confidence that owing to the ""fast growing, countrywide hindu awakening"", efforts towards a peaceful solution to the ram janambhoomi issue would command popular support. ""we must recognise the fact that it is the pressure of hindu awakening that the national situation will gradually but certainly take a new turn which will expose to the world all the filth and deceit and witness the anti-hindutva elements meeting their doom"", bhagwat said. giving a clarion call to workers to put in maximum efforts so as to make the work of sangh ""all pervasive, steady and dynamic"", he said this was all the more important in order to maintain the ""alertness and preparedness of the society to cross that turn of the crisis safely and peacefully"". complimenting the government for its stern stand at doha meet of wto in the genuine economic interests of the country, he was critical of ""wrong economic policies of the government due to the pressure of foreign debt"", which led to indigenous small scale industries, farmers, labourers and artisans being cornered to a stage bordering bankruptsy and starvation. lamenting terrorism and killing of innocent people at various places, bhagwat paid homage to 57 people, ""who fell martyrs near godhra railway station at the hands of anti-hindu fundamentalist forces bent upon frightening the hindus vis-a-vis the ram mandir movement through terrorist tactics"". however, he made no reference to the victims of communal violence in gujarat in the wake of godhra massacre.  

Facebook Twitter Linkedin Mail",0,0,0,0,0
996,1126,"This story is from March 15, 2002

patna: the bihar-jharkhand state committee of the cpi-ml (peoplesâ€™ war) has decided to observe a protest day on march 15 against the sangh parivarâ€™s decision to conduct symbolic puja at ayodhya. in a statement to the press here on thursday, spokesperson of the committee srikant said that the situation is really tense and â€œwe call upon the people, particularly all the democratic forces, to rise to the occasion and not be trust the government which had assured that it will maintain the status quo.â€�â€œwe condemn the banning of pw, mcc and other organisations. we condemn all sorts of repression be in andhra pradesh or west bengal. but at the moment the danger of hindutva offensive is real and nobody will be allowed to be butchered like in gujarat,â€� he said.",0,0,0,0,0
997,1142,"This story is from March 30, 2002

hyderabad: how safe is it to blindly trust neighbours? not very much, if one were to hear about the arrests made by the abids and amberpet police on thursday. the east zone police arrested a couple and a housewife who were caught stealing their neighboursâ€™ property. in the first case, the abids police arrested a 22-year-old housewife meena patil after she stole property worth about rs 10 lakh from her neighbours.the police have recovered rs 4,26,700 in cash and a gold necklace worth rs 24,000 from her possession. meena patil, a native of gujarat a resident of troop bazaar, had allegedly committed two thefts. the first one was at the house of her former neighbour sreelathaâ€™s house and the second one at the their neighbour sanjay gawlekarâ€™s. the woman committed the thefts when the inmmates of the house were away. according to deputy commissioner of police (east) c v anand, although the police suspected her involvement in the first theft, they got proof only after she committed the second offence. â€œsanjay gawlekar is a businessman and he used to affix his signature on the notes. so when the notes were found with meena patil it was easy for us to establish her guilt,â€� he said. meenaâ€™s husband who had set up a tiles showroom in sultanbazar pleaded ignorance about his wifeâ€™s activities. asked what she had done with the remaining amount, meena said she had sent it to her parents in gujarat. similarly, the amberpet police arrested shanker and his wife, residents of jaiswal garden, for allegedly stealing 11 tolas of gold worth rs 45,000 from their neighbour n gouri shanker. the stolen jewellery has been recovered by the police.",0,1,1,0,0
998,1174,"This story is from March 20, 2002

kolkata: the sangh parivar outfits are damaging the prime ministerâ€™s credibility and vajpayee should be cautious about it, feels trinamul spokesman sudip bandyopadhyay. and to isolate itself from the parivar-inflicted damage, the trinamul congress is distancing itself from the nda. statements made by the top trinamul leaders over the past fort-night on major national issues are more in tune with an opposition party than with those from a member of the ruling alliance. on issues like godhra, gujarat riots and ayodhya, the trinamul has stridently opposed the nda. as the party was not in a position to vote for poto on monday, it stayed away from the lok sabha, even disregarding an nda directive to be present. trinamul chief mamata banerjee has been scathing in her criti-cism of the railway and general budgets, even accusing the va-jpayee government of giving concessions to the rich at the cost of the poor. bandyopadhyay does not mince words while explaining his partyâ€™s hardening of stand vis-a-vis the nda, especially the bjp. â€œwe want to drive home the message that the government at the centre is not a bjp government. we have come together on the basis of the common minimum programme and this must be fol-lowed,â€� he asserted.",0,0,0,0,0
999,1182,"This story is from March 26, 2002

ahmedabad: the earthquake shook gujarat for a day but the aftershocks of the godhra carnage have left the state''s industry paralysed for the past one month. the story is the same for all sectors of the economy be it manufacturing, services or agriculture. state industries minister suresh mehta pegs the overall economic loss at rs 600 crore. but industry bodies put it at over rs 2000 crore and above. these exclude losses due to direct damage caused due to rioting. gcci president kalyan shah says the loss to trade has been about rs 1500 crore, loss to industry around rs 600 crore and loss to small businesses about rs 100 crore. gujarat region chairman of the basic chemicals, pharmaceuticals & cosmetics export promotion council (chemexcil) satish shah estimates a total loss of around rs 1500 crore in domestic and export sales, with export losses alone constituting rs 750 crore. ""the gujarat government estimates are lower being restricted to the five to six days'' industrial production loss immediately after the godhra attack. they haven''t considered losses to the service and agriculture sectors and losses due to non-availability of transport for the past one month. at kandla port, goods are lying in warehouses and ships carrying goods for exports from the port are waiting, with demurrage costs mounting daily, as the goods to be exported are not arriving,"" explains cii senior director sunil parekh. hotels and restaurants association of gujarat president jehangir cama pegs the total direct loss to the hospitality industry at rs 125 crore. occupancy levels in hotels graded 3 star and above, which used to hover around 50-60 per cent during march, have plunged to 12 to 15 per cent this month. he puts the total consequential loss close to rs 200 crore as transportation has gone haywire and interstate buses have not been plying. ""i would expect normal traffic to resume only four to six weeks after normalcy returns and by the time we recoup our losses it would be another 12 months,"" adds cama. cinema halls and multiplexes wear a deserted look, too. according to multiplex and theatre owners, the reason is more because of the distributors refusing to take the risk of releasing new movies. the state has seen no new releases in the past one month. city pulse, which used to do a business of around rs 30-40 lakh per month is actually losing rs 50,000 to 75,000 per day. occupancy levels are down to less than 10 per cent, according to ashok purohit of city pulse darshak mehta, head of fun republic, says business is down by half. ""our average monthly business totals rs 2.5 crore. but we have managed to make only around rs 1.4 crore during this month that too on account of the clearance sale."" varsha dave, manager (administration), city gold, says business is down from rs 3-4 lakh per day to rs 10,000-20,000 per day. occupancy levels at the movie screens are down from 60-70 per cent during weekdays to 20 per cent and that from weekends from 100 per cent to 40 per cent. not only were several cars burnt down by rioters, the sale of cars in the state has also dropped by 70 per cent causing a loss of around rs 200 crore to the automobile industry. leading car dealers estimate that as against the average sale of around 3,000 cars a month only 1,000 cars have been sold in the state. consumer electronics and tv manufacturer''s association president rajeev karwal estimates losses at rs 50 crore. ""collections are suffering and payments are getting delayed which has led to a break in the business cycle,"" he says. sales india managing director john geevargese says his outlet has suffered losses of over rs 5 crore in the past one month.",0,0,0,0,0
1000,1184,"new delhi: the bjp on saturday denied that its allies were unhappy with the government''s handling of the ayodhya issue but said the decision to send a central official to receive the shilas was part of an ""arrangement"" to defuse the ""volatile"" situation after mahant ramchandra das parmahans threatened to commit suicide. ""the decision to send a central official seemed to be controversial, but the allies on the whole are satisfied with the government''s handling of the situation in ayodhya,"" party spokesman v k malhotra said. terming as ""unfortunate"" attempts by congress to kick up a row over a pmo official receiving the shilas, malhotra said, ""when the entire country has heaved a sigh of relief that the shila daan day went off peacefully, the congress finds it difficult to digest the deft handling of the crisis by the government"". ""even when the babri masjid action committee has praised the vhp and the government on the issue, congress seems to want to whip up a row on everything for petty political gains,"" he said. he said the government felt that the suicide threats by paramhans had ""grave repurcussions across the country"" and sending the pmo official was an arrangement to defuse the potentially volatile situation.  

Facebook Twitter Linkedin Mail",0,0,0,0,0
1001,1187,"This story is from March 31, 2002

new delhi: prime minister vajpayee''s gujarat visit next week may spell the beginning of the end of narendra modi''s dispensation in the state, well placed sources in the government say. continued violence even after his delhi visit, his defiant demeanour and his shooting from the hip at the media, the political opposition and even parliament have made modi''s position untenable, these sources point out. though unofficial, the announcement of vajpayee''s visit a week in advance has acquired political significance. the message is that the pm has decided to ignore the pressures from the sangh parivar to retain modi despite the allegations of partisan performance of his government machinery. for starters, the centre may ask governor s s bhandari to send a report on the situation in gujarat to begin, belatedly, the constitutional process. that this has not been done for over a month has not been lost sight of by political observers and constitutional experts familiar with past actions of the union government of the day. for the ruling bjp, which initially saw gujarat as a testing ground for hindutva, the charge of there being a nexus between the violence and the movement for the ram temple in ayodhya is embarrassing for its long-term plans. that violence has spread to the rural areas is seen in official circles as something unprecedented and a dangerous trend. a change of guard in gujarat is seen in bjp circles as a way to remove an unpopular chief minister and replace him with somebody more acceptable to do the fire-fighting required for the elections next year. modi''s performance has embarrassed the government, which earlier this week had to take note of british foreign secretary jack straw''s statement. although diplomatically worded to refer only to two missing british nationals, the statement did cover the need for communal harmony and for peace. sources in the opposition and even within the ruling nda point to the gross incongruity in the centre''s constitutional behaviour. that the same party (bjp) dominates the government at the centre and runs the government in gujarat, coupled with a senior member of the sangh parivar holding the gubernatorial post, has permitted a measure of political sanguinity that has now become the talking point in political circles. for instance, it is pointed out that even when the congress enjoyed power at the centre and in the states, at times with senior partymen in the raj bhavans - a situation misused to political advantage by all concerned on numerous occasions - violence of a political nature, so widespread and ferocious and so prolonged, was never permitted. according to durga das basu''s treatise on the constitution, article 356 was utilised precisely a 100 times till 1997 and since then, another five times. defections, either local or organised from delhi, altered the numbers in the legislatures to cause constitutional breakdowns in several cases. but in a majority of the cases, such breakdowns caused law and order situations that needed to be quelled by imposing president''s rule. gujarat itself has had four spells of president''s rule. the last one in 1996 saw then governor krishna pal singh dismissing the bjp government a day after it proved its majority support on the floor of the house and installing the congress-supported government of shankersinh vaghela. the outcome of this experiment was that the bjp romped home with a two-third majority in 1998.",0,0,0,0,0
1002,1188,"This story is from March 17, 2002

bangalore: faith is a personal experience with no labels, no tags. it takes seed within and demands that we look inward in a spot of self-introspection. it is a journey into the recesses of our being to arrive at the answers we seek. faith is soul-searching, revealing to us that often the answers to life''s perplexing and worst dilemmas lie within, if only we would take time to search, unlock doors to explore and arrive at a better understanding of ourselves, our actions, our goals. the recent ayodhya imbroglio and the days, weeks of blood-letting, communal riots, ruthless and mindless slaughter of humans at the hands of humans in full display of the world, the 9/11 holocaust last year and the subsequent us backlash are ugly examples of what happens when faith turns into a spectacle rather than an inward experience. in contrast, the build-down in ayodhya on march 14, when peace and goodwill prevailed over the ram bhakths breathing fire and brimstone till then, is a glowing demonstration of introspection, to give them the benefit of the doubt. it an an example of pausing amid the mayhem to search for answers within themselves. and the fallout to that happy ending, even if temporary, is the ring of solidarity holding together a nation divided till yesterday, in a maternal clasp, reminding us of vasudeva kutumbakam (one god, one family), of unity in diversity. it''s a world of black and shades of grey. even amid religious animosity which divides and kills to establish the stranglehold of religions over people, there are any number of stellar examples of individuals speaking the message of unity from their little corners, and making an impact. closer home, in bangalore, there is swami udai shankar, on a ""mission"" to sanitise society as far as his reach goes, by strengthening the hands of youths and bringing about a change of heart in them. udai shankar says he has healing powers and can see into the future from where he is. he claims he had predicted when the hostages aboard the hijacked plane in kandahar would be released and he was right. and when rajkumar was kidnapped two years ago, he had hit the bull''s eye once again on the day the thespian would be released, he claims. but he likes to believe he is different, distancing himself from the league of godmen and saints. he is comfortable as simply udai shankar, dropping the `swami'' prefix to his name. he says he is a human crusader, the ""channel"" of a superior force who has invested him with the powers. his god is humanity and his religion service, wherein he draws the inspiration to live and go about his calling of infusing quality to life. a corporate guru? udai shankar fits the description to a `t'', as he juggles a corporate job during the day with godspeak and healing in the evenings. an automobile engineer who has worked in leading companies the world over, udai shankar is the general manager of a leading automobile showroom in bangalore. he strives to strike the right chord in a world beset with problems by blurring lines that divide. all in good faith.",0,0,0,0,0
1003,1189,"This story is from March 20, 2002

bangalore: the bangalore police on wednesday imposed day curfew in the riot-torn j j nagar after one of the victims of last week''s violence succumbed in hospital. as soon as news of the death of r nagaraju spread, tension gripped j j nagar, forcing senior police officers to camp in the area. nagaraju is the first victim of the violence that broke out in bangalore after the controversial shila daan was performed in ayodhya on march 15. tension was palpable in j j nagar and the adjoining padarayanapura off mysore road when the body of nagaraju was brought back from the hospital. nagaraju had received grievous injuries in an attack on saturday night. nagaraju was with his nephews -- shankar and manju -- when an armed gang of about 12 persons accosted him. shankar recalled: ``four of the assailants were masked and were wielding swords. they charged towards us, headed straight for nagaraju but did not beat us up. one of the assailants hit nagaraju in the face with a portable tailoring machine. another slashed his face and neck. the third attacker slashed his arm. as nagaraju collapsed screaming in horror, one of the attackers crushed him with a boulder and left him for dead.''''  ",0,0,1,0,0
1004,1190,"This story is from March 24, 2002

vadodara: the gujarat electricity board (geb) has increased the hours of single-phase power supply to rural areas in view of the ssc and hsc examinations. rural areas have been getting enhanced supply from march 18. geb sources told tnn that rural areas are now getting single-phase power supply for 10 hours, up from the earlier six hours. restriction on single-phase electricity supply to rural areas were imposed because it was found that electricity is being misused, the sources said. a large number of consumers converted it into three-phase for irrigation purposes and drawing more water from the wells. there were allegations that the converted power was used to draw more water and sell it in the drought-hit areas. due to the prevailing situation in various parts of the state, the geb had decided to ease some restrictions on the use of power and lifted the evening power-cut in towns and load-shedding in rural areas. these restrictions were imposed in november.",0,0,0,0,0
1005,1195,"new delhi: with central observer shatrughan singh accepting the shila (carved stone) from ramjanmbhoomi nyas president mahant ramchandradas paramhans outside the acquired land, the imminent threat in ayodhya may have been defused, but tempers are only rising in the capital's political circles. opposition parties are objecting to the participation of a government official in a religious ceremony. describing singh's participation as ""a very important development,"" opposition parties have said that such things should not happen in a secular state. accusing the vajpayee government of pandering to the vishwa hindu parishad's agenda, opposition leaders say that the issue is likely to affect parliament proceedings, with all opposition parties voicing concerns. shatrughan singh, who was the government's appointee to receive the shila from the mahants, may not be the statutory receiver of the 67.7 acres of government-acquired land, but is still a government official. moreover, as the head of the ayodhya cell attached to the prime minister's office, his presence was seen as a direct extension of the pm himself. senior cpi(m) leader somnath chatterjee confirmed a united opposition would take up the matter in house. the congress too criticised the acceptance of the shila by a senior government official. ""while the congress welcomes the fact that the law of the land has prevailed in ayodhya, one fails to understand the role of a government official in a purely religious function,"" said congress spokesperson jaipal reddy. while the authorities have argued that accepting the shila outside the acquired land would not violate the supreme court orders of march 13, the opposition is seeing the participation of government officials as capitulation to the vhp's obduracy. congress president sonia gandhi on friday made a blistering attack on the government in the lok sabha on the ayodhya issue charging it with openly collaborating with vhp in the wake of threat of ""dire consequences"" from bjp mps. meanwhile, the government, expectedly, received words of praise from both the bjp and the rss. the bjp praised mahant ramchandra das paramhans for abiding by the sc verdict which disallowed symbolic puja at the undisputed site in ayodhya. bjp spokesperson v k malhotra said, ""despite all attempts to provoke him, the paramhans stuck to the law of the land."" the bjp also praised the government for ensuring that the situation stayed under control. ""the party now wants that the ayodhya issue should be solved through dialogue between the hindus and the muslims. the bjp will welcome the role of the shankaracharya as well as the muslim personal law board,"" malhotra said. the rss went a step ahead, consequent to the shila daan ceremony. it has now said that the entire disputed land should be handed over to the ramjanambhoomi nyas for temple construction. earlier in the day, commenting on the government decision to appoint the faizabad divisional commissioner as the receiver of the shila, somnath chatterjee wrote to the pm, saying: ""it is highly objectionable that a government official and particularly one who is representing the statutory receiver appointed by the court, should participate in such a ceremony which, even if held outside the area mentioned by the supreme court, will be against the spirit of the order."" chatterjee also said in the letter: ""if such a donation is accepted, then it is nothing but the government taking part in a religious ceremony which has become extremely controversial."" he requested vajpayee to issue ""appropriate instructions that no government official should take part in any such ceremony or function."" related stories sc judgements:

Facebook Twitter Linkedin Mail",0,0,0,0,0
1006,1198,"new delhi: differences within the ruling national democratic alliance came to the fore again on thursday even as the government prepared to muster enough support for the controversial anti-terrorism bill in rajya sabha. some of the allies of bhartiya janata party almost issued an ultimatum to the government and demanded that the prime minister immediately take steps to rein in the vishwa hindu parishad and rashtriya swayamsewak sangh. they even went to the extent of threatening that if the vhpâ€™s planned asthi kalash yatra was allowed to take place they will be compelled to withdraw their support to the union government. speaking to times news network, raghunath jha of the samta party said if the government gave permission to vhp for this yatra, the country would burn and his party would be left with no other option but to withdraw support. other allies like the trinamul congress and janata dal united also echoed similar sentiments. trouble began when bjp mps vinay katiyar and mahant avaidya nath refused to allow the jdu member devendra prasad yadav and indian national lok dal member sushil kumar indora from speaking in the lok sabha. both parties are allies of the government and both the mps wanted to protest against the vhp''s activities. after the lok sabha was adjourned, katiyar and devendra prasad yadav almost came to blows but were pacified by union minister pramod mahajan. angry allies later said they would hold a meeting on friday afternoon to discuss the issue further and ask the pm that the government send out a clear message to the vhp that it will be dealt with strongly. however, the shiv sena would not be taking part in the meeting. ""if we are pushed beyond a point, we will not tolerate this. this yatra is going to be a very dangerous affair. when we joined the nda, it was decided to keep issues like mandir-masjid, article 370 and common civil code out of the government agenda. that is not happening. besides, gujarat continues to smoulder,"" said d p yadav. a tdp member added that rss and vhp should not be allowed to dictate the governmentâ€™s agenda. attacking the vhp, yadav said it did not represent more than 2 per cent of the hindu population in the country. ""we are bound by our secular credentials and are answerable to the secular people of this country."" samata party member raghunath jha said his party believed in the secular credentials of the prime minister, but he ought to take steps to rein in ""these people before it is too late."" ""this is not a vhp-bjp-rss government. this is an nda government. the vhp is challenging the authority of the prime minister and the supreme court,"" sudip bandopadhyay of the trinamul congress added. the trinamul mp also demanded that there be better co-ordination between nda allies. however, an unrepentant avaidya nath told media that the vhp programme would be supported and whatever is good for the hindu samaj would be done. asked if the interests of the hindu samaj were above the interests of the government, he said if the government would not take care of samajâ€™s interests, it would fall. later, bjp spokesman v k malhotra demanded that friday''s meeting should be an nda meeting, including bjp and shiv sena. malhotra also said the vhp''s ""the yatra is not condemnable as there long as there is no communal tension."" related stories:Â rs adjourned over rss resolutionÂ rs to vote on anti-terror bill today  

Facebook Twitter Linkedin Mail",0,0,0,0,0
1007,1214,"This story is from March 17, 2002

ahmedabad: while there is no official word on rebuilding religious sites damaged or razed in the recent riots in gujarat, the national commission for minorities is giving the impression that the state government will reconstruct the mosques and dargahs. they have apparently received an assurance from the horse''s mouth chief minister narendra modi himself. the commission, including justice mohammad shamim and four others, had met modi during their recent visit to the state and brought up the issue of the damaged sites. sources said it was in this meeting that modi had agreed to the rebuilding plan. he had, however, refused to set a deadline and start repair work. senior officials, on the other hand, refuse to comment on the issue claiming they have no knowledge of any such plan. if the state government does wish to rebuild, it can always approach the gujarat chand committee which has a list of 69 damaged sites, including mosques, dargahs and madrassas. and it has a major task on hand if it wants to keep its word to the commission. ahmedabad has taken the first rank in this list with as many as 45 such sites. vadodara comes in second with eight while kheda and sabarkantha making up for most of the rest. of these, about 15 have been razed to the ground or badly damaged by fires. about 10 have been converted into temples, according to the chand committee list. damage to at least one mosque, the muhafiz khan masjid in ahmedabad, has raised the heckles of many. this 250-year-old mosque was under the protection of the archaeological survey of india (asi) and considered to be one of the three most beautiful mosques of ahmedabad along with the sidi syed mosque and the rani sipri mosque. ""there is no way you can evaluate the damage to the mosque,"" says afzal khan of the sunni muslim wakf board, under whose jurisdiction the muhafiz khan masjid fell. ""miscreants have damaged the intricate carvings on the southern side. although the mosque is still standing, there is no way that the damaged part can be replaced."" there were many other small shrines, which were not even registered with the government, of the religious body. rebuilding will be a mammoth task, many feel. ""a good example is that of poet vali dargah which was razed by rioters,"" says debashis niak of the ahmedabad municipal corporation''s heritage cell. ""there are many more like these of which we have lost trace. khan adds that when the board''s office in the compound of the sachivalaya was burnt down in the first few days of the rioting, they lost all the documents of the 6,000 trusts and other bodies that they managed and monitored. ""the miscreants damaged the computer and all documents in the office. we have absolutely no paper work left."" the board was also in the process of registering another 6,000 trusts. now the entire exercise will have to be started from scratch. will the state government keep its word given to the national commission for minorities? for the time being, no one knows.",0,0,0,0,0
1008,1217,"ayodhya: vhp international working president ashok singhal on sunday began an indefinite hunger-strike at karsevakpuram here to press his demand for providing security to kar sevaks visiting ayodhya to participate in the purnahuti yagya and ensure their safe return. â€˜â€˜the hunger-strike will continue till the centre gives a guarantee that kar sevaks coming to ayodhya to take part in the yagya would be provided security and their safe return ensured,â€™â€™ singhal said in a statement here. he asked the state government to restore normal working conditions in ayodhya. senior state government official navneet sehgal, who mediated between the government and ram janambhoomi nyas president mahant ramchandra das paramhans during the shila daan on march 15, on sunday called on singhal and had a closed-door meeting with him for about half-an-hour. however, sehgal declined to divulge the details of the talks. vhp vice-president acharya giriraj kishore told reporters at karsevakpuram that the programme for temple construction would be decided at a meeting of vhp office-bearers in ayodhya soon. meanwhile, mahant paramhans said the construction of the ram temple in ayodhya would â€˜â€˜start this year and was expected to be completed within next five yearsâ€™â€™. â€˜â€˜i am satisfied with the peaceful conduct of the shila daan ceremony on march 15 and my efforts to build a ram temple will continue,â€™â€™ said the mahant. he expressed the hope that the government would hand over the acquired land to the ram janambhoomi trust and claimed that there was no problem in doing so. asked what would he do if the land was not handed over to the trust, paramhans said he would take the land â€˜â€˜by forceâ€™â€™. â€˜â€˜it is our property. we are not trying to grab the land of others. the land should be given to the nyas,â€™â€™ he said. asked whether he was satisfied with the efforts of prime minister atal bihari vajpayee to resolve the matter, the mahant said the issue could be resolved amicably if the government made â€˜â€˜sincere attemptsâ€™â€™. at the same time, paramhans added that he had no idea how vajpayee would go about settling the matter given his â€˜â€˜compulsionsâ€™â€™. â€˜â€˜the pm is already under pressure from his allies on this issue,â€™â€™ he said. paramhans said he was prepared to speak to muslims to resolve the matter. â€˜â€˜i have no problem in talking to the samajhdar (wise) muslims to settle the matter,â€™â€™ he said. â€˜â€˜every muslim knows that it is the birthplace of lord ram,â€™â€™ the nyas president said. paramhans said he spoke to home minister l k advani on the phone and he had assured him that restrictions in ayodhya would be lifted within the next two or three days. advani had assured him that he would take up the matter of restoration of train services to faizabad and ayodhya, the mahant added. paramhans had, on march 15, threatened to stage a dharna if the restrictions were not lifted within three days. meanwhile, the temple town is fast returning to normal as batches of kar sevaks continue to pour in for a darshan at the makeshift ram temple.

Facebook Twitter Linkedin Mail",0,0,0,0,0
